dis_along_flowline,area,mean_elevation,slope,bin_elevation,dx,width
17.278380454513616,2704.0,2800.27734375,0.7149296998977661,2805.0,34.55676090902723,78.24807443957042
54.586218694022186,8281.0,2772.0458984375,0.6427947878837585,2775.0,40.05891556998991,206.72052356314163
94.66172949396699,12675.0,2744.5546875,0.6423974633216858,2745.0,40.092106029899696,316.14702381928504
137.9429704504074,9295.0,2718.28271484375,0.5732564926147461,2715.0,46.47037588298111,200.01990135406064
197.26544254236643,507.0,2695.396728515625,0.3939321041107178,2685.0,72.17456830093697,7.024635019443797
